N=100,N=1000,N=10000,N=50000,N=100000
7.27E-05,0.000104427,8.96E-05,9.39E-05,0.000117064
7.80E-05,0.000116825,8.96E-05,9.44E-05,0.000143051
8.06E-05,0.000115633,0.000114918,0.000114918,0.000154734
0.000159979,0.000104427,0.000115156,0.000103474,0.000121832
0.00023365,0.000106096,9.85E-05,0.000132084,0.000153542
0.000114202,0.000104666,9.49E-05,0.00013876,0.000120163
9.13E-05,7.61E-05,9.49E-05,0.000129223,0.000120401
7.99E-05,7.77E-05,9.23E-05,0.000138521,0.000120163
7.70E-05,7.49E-05,9.37E-05,0.000129938,0.000119209
8.08E-05,0.000104189,9.35E-05,0.000105858,0.000119925
7.53E-05,0.000102997,8.99E-05,9.63E-05,0.000121355
9.01E-05,0.000100613,8.92E-05,9.49E-05,0.000126839
7.10E-05,9.89E-05,9.01E-05,9.44E-05,0.000126839
8.44E-05,8.87E-05,8.85E-05,0.000137091,0.000125885
9.27E-05,7.87E-05,8.96E-05,9.44E-05,0.000127077
0.000136614,7.65E-05,0.000120401,0.000133753,0.000131369
9.20E-05,7.53E-05,9.56E-05,9.51E-05,0.00015521
8.34E-05,7.49E-05,9.35E-05,9.68E-05,0.000130415
8.23E-05,7.51E-05,0.000102282,0.000101805,0.000132084
0.000131369,7.49E-05,9.20E-05,0.000121593,0.000134706
0.000116348,7.34E-05,9.44E-05,0.000137568,0.000139475
0.000124931,7.27E-05,8.80E-05,9.66E-05,0.000134706
0.000111103,7.37E-05,0.000114918,9.75E-05,0.000132322
0.00012064,7.34E-05,9.58E-05,9.68E-05,0.000132799
7.39E-05,7.58E-05,9.06E-05,9.63E-05,0.000130892
8.18E-05,0.000112057,8.96E-05,9.56E-05,0.000131369
8.15E-05,0.000101328,9.78E-05,9.47E-05,0.000132084
8.03E-05,9.58E-05,9.70E-05,9.51E-05,0.000132799
8.15E-05,7.99E-05,9.06E-05,0.000138998,0.000130415
0.000107765,0.000110626,8.99E-05,9.49E-05,0.000132322
8.27E-05,0.000118256,8.94E-05,9.47E-05,0.000156641
7.41E-05,0.000102758,9.11E-05,9.39E-05,0.000133753
7.22E-05,8.85E-05,0.000122547,0.000139475,0.000128269
7.46E-05,8.46E-05,0.000152349,9.39E-05,0.000128031
7.03E-05,0.000138283,8.85E-05,0.000132799,0.000127554
7.44E-05,0.00010848,9.08E-05,9.42E-05,0.000129223
8.20E-05,9.32E-05,8.96E-05,0.000100136,0.000128746
8.11E-05,0.000100613,0.000129461,0.000110626,0.000126362
8.32E-05,9.66E-05,0.000110388,0.000128746,0.000125885
8.15E-05,0.000113726,0.000100851,9.61E-05,0.000127316
7.94E-05,0.000113964,0.000111341,9.70E-05,0.000126839
0.000105858,0.000277281,0.000108719,9.54E-05,0.000127077
0.000102282,8.01E-05,9.44E-05,9.94E-05,0.000127316
0.000115871,8.23E-05,0.000108004,9.66E-05,0.000130892
0.000100613,9.39E-05,9.89E-05,9.73E-05,0.000134706
0.000106096,7.84E-05,9.35E-05,9.42E-05,0.000143528
0.000112057,0.000105381,9.30E-05,9.42E-05,0.000135183
8.08E-05,0.000112295,9.30E-05,0.000100374,0.000128508
7.49E-05,0.000110149,0.000125408,9.42E-05,0.00013113
0.000103951,8.20E-05,9.30E-05,9.51E-05,0.000132561
7.41E-05,0.000122309,0.0001266,9.94E-05,0.000131607
7.25E-05,0.000107288,9.97E-05,9.56E-05,0.000143051
0.000103712,0.000110626,9.56E-05,9.56E-05,0.000138283
7.20E-05,0.000102997,9.47E-05,0.000137091,0.000130177
7.32E-05,0.000119448,9.63E-05,9.37E-05,0.000127077
9.35E-05,7.87E-05,9.54E-05,0.000107765,0.000126839
7.92E-05,0.000100613,9.49E-05,0.000137091,0.000126123
7.46E-05,0.000100851,9.51E-05,0.000133991,0.000133038
7.46E-05,0.000124693,9.54E-05,0.000131845,0.000131607
7.30E-05,9.18E-05,0.000109911,0.00013113,0.000154734
7.30E-05,8.73E-05,0.000109196,0.000130892,0.000133038
7.15E-05,0.000110388,9.42E-05,0.000132084,0.000128746
7.70E-05,0.00010848,9.97E-05,0.000133038,0.000127316
0.000109196,0.000118494,0.00011158,0.000133991,0.000137091
0.000105619,0.000109911,8.92E-05,0.000128984,0.000128269
0.000108719,0.000109673,0.000265598,0.000112295,0.000132322
7.44E-05,0.000176668,9.30E-05,0.000108719,0.000132561
7.32E-05,8.80E-05,9.89E-05,0.000135422,0.000127316
0.000115871,0.000119925,0.00041008,9.61E-05,0.000126362
0.000105858,0.000145674,0.000125408,9.66E-05,0.000131845
0.000100374,0.000103951,0.000102758,9.68E-05,0.000127316
0.000101805,9.44E-05,0.000110865,0.000134945,0.000130653
0.000101089,0.000100136,9.61E-05,0.000101328,0.000131369
7.61E-05,0.000116825,9.56E-05,0.000133514,0.000133038
7.80E-05,8.11E-05,9.47E-05,9.61E-05,0.000142097
7.58E-05,7.77E-05,9.47E-05,0.000127077,0.0001297
7.63E-05,7.46E-05,0.000118732,9.61E-05,0.000142813
7.65E-05,9.68E-05,9.35E-05,9.54E-05,0.000131369
7.68E-05,0.000115871,9.27E-05,9.63E-05,0.000133991
7.65E-05,0.00011158,0.000119686,9.47E-05,0.000144482
7.61E-05,9.70E-05,0.000114679,0.000144243,0.000130415
7.61E-05,0.00012064,9.37E-05,9.27E-05,0.000127316
7.51E-05,8.87E-05,0.000161171,9.37E-05,0.000128269
7.49E-05,9.78E-05,0.000111341,0.000100136,0.000134706
7.53E-05,9.32E-05,9.85E-05,9.51E-05,0.000140667
0.000103235,7.77E-05,0.000126362,0.000141859,0.000130177
8.27E-05,7.61E-05,0.000138044,9.42E-05,0.000134468
7.87E-05,7.39E-05,9.32E-05,9.51E-05,0.000134706
7.84E-05,0.000130415,0.000117302,9.47E-05,0.00014329
7.63E-05,0.000112772,0.000103474,0.000286579,0.000132799
7.65E-05,0.000114441,0.000105143,0.000156403,0.000132799
7.72E-05,0.000115633,0.00011301,0.000106573,0.000130653
7.63E-05,0.00011754,0.000101805,9.73E-05,0.000130415
0.000165939,9.68E-05,0.000115871,9.56E-05,0.00013113
0.000104427,7.87E-05,9.54E-05,0.000106096,0.000131369
7.56E-05,7.56E-05,9.75E-05,0.000100613,0.000130892
7.68E-05,7.37E-05,9.42E-05,9.58E-05,0.0001297
8.89E-05,7.56E-05,9.32E-05,9.54E-05,0.000126839
7.65E-05,7.68E-05,0.00011158,0.000101805,0.000131369
7.63E-05,9.56E-05,0.000113964,9.51E-05,0.000130177
7.27E-05,0.000112534,0.000112772,9.42E-05,0.000130653
7.58E-05,0.000124693,9.70E-05,9.47E-05,0.000130177
7.10E-05,9.39E-05,0.000113726,9.42E-05,0.000148058
8.18E-05,7.70E-05,9.78E-05,0.000100374,0.000134468
6.91E-05,0.000115156,0.000103951,9.58E-05,0.000128984
6.77E-05,9.20E-05,9.44E-05,9.51E-05,0.000128746
6.96E-05,9.04E-05,0.000112772,0.000123739,0.000128746
6.84E-05,0.000100851,9.68E-05,0.0001297,0.000133276
9.70E-05,9.63E-05,0.000165224,9.63E-05,0.000129938
8.15E-05,7.63E-05,0.000120401,0.000103712,0.000127316
8.18E-05,0.000110626,0.000296116,0.000138283,0.000126123
8.56E-05,0.000112534,0.000243664,9.92E-05,0.000130177
8.51E-05,0.000103474,0.000138283,9.78E-05,0.000131369
0.000111341,0.000103951,0.000148058,9.63E-05,0.000135183
9.23E-05,0.000100374,0.00014329,0.00014329,0.000128269
7.53E-05,8.34E-05,0.000130653,9.54E-05,0.000136852
7.46E-05,7.70E-05,0.000133753,9.56E-05,0.000140905
6.82E-05,7.53E-05,0.000170946,9.75E-05,0.000141382
9.13E-05,0.000102997,0.000126839,9.47E-05,0.000130177
7.32E-05,8.25E-05,0.000105858,9.47E-05,0.000128031
7.63E-05,0.000119448,0.000148296,9.56E-05,0.000126839
7.44E-05,8.30E-05,0.000137329,9.78E-05,0.000131845
6.70E-05,7.41E-05,0.000114679,9.49E-05,0.000131369
7.61E-05,7.46E-05,0.000100613,9.42E-05,0.000129461
7.34E-05,0.000100613,9.75E-05,0.000148058,0.000131369
7.92E-05,0.000103951,9.68E-05,9.99E-05,0.000130653
7.25E-05,0.000108004,9.58E-05,9.89E-05,0.000130892
7.99E-05,0.000110388,9.75E-05,0.000139236,0.0001266
9.20E-05,8.08E-05,9.51E-05,9.70E-05,0.000125647
8.44E-05,7.72E-05,9.56E-05,0.000121117,0.000130892
8.32E-05,9.49E-05,9.75E-05,0.000104904,0.00013113
7.61E-05,7.56E-05,9.51E-05,9.89E-05,0.000147343
0.000112295,7.65E-05,9.51E-05,0.000130892,0.000133753
7.15E-05,7.44E-05,9.58E-05,9.58E-05,0.000127792
7.77E-05,7.51E-05,9.54E-05,9.66E-05,0.00013113
6.94E-05,0.000117302,9.42E-05,9.51E-05,0.00013113
7.53E-05,0.00018549,9.25E-05,0.000105381,0.0001297
8.54E-05,9.97E-05,0.000118494,9.61E-05,0.000130653
7.51E-05,8.30E-05,0.00011611,0.00014472,0.000131607
6.89E-05,7.63E-05,9.27E-05,9.56E-05,0.000130892
8.15E-05,9.63E-05,0.000116348,9.70E-05,0.000130653
0.000168085,0.000118017,0.000114918,0.000112534,0.000130653
8.18E-05,0.000109434,9.68E-05,0.000103712,0.000132322
7.22E-05,9.27E-05,0.000108004,0.000130415,0.000131607
8.15E-05,0.000133991,0.000107288,9.75E-05,0.000130892
7.32E-05,9.66E-05,9.18E-05,9.63E-05,0.000132561
8.30E-05,7.75E-05,9.30E-05,9.61E-05,0.000141382
0.000118017,9.87E-05,0.000109434,9.51E-05,0.000131607
8.01E-05,0.000106812,0.000108957,9.54E-05,0.000141144
0.000109434,0.000116825,9.25E-05,9.51E-05,0.000129461
9.89E-05,0.000102043,0.000113249,9.54E-05,0.000145435
7.75E-05,8.08E-05,9.56E-05,0.000138998,0.000157595
7.15E-05,8.99E-05,0.000110388,9.58E-05,0.000138283
7.51E-05,8.77E-05,0.000108242,0.00013566,0.000125885
6.96E-05,9.37E-05,9.25E-05,0.000112057,0.000126362
0.000109434,8.58E-05,9.18E-05,0.000100851,0.00015378
7.13E-05,7.56E-05,0.000109673,9.78E-05,0.000141144
7.27E-05,0.000117302,9.18E-05,9.61E-05,0.000147343
8.32E-05,7.46E-05,9.08E-05,0.000103474,0.000178814
0.00011754,7.39E-05,0.000123262,0.000111818,0.000129461
0.000107527,0.000102043,9.99E-05,0.000106335,0.000128508
0.000102758,0.000108957,0.000112057,9.80E-05,0.000129223
0.00010252,7.39E-05,9.25E-05,0.000132561,0.000130177
7.22E-05,7.34E-05,9.44E-05,9.54E-05,0.000127792
6.84E-05,9.35E-05,0.0001297,9.56E-05,0.000129461
8.54E-05,9.18E-05,0.000122309,9.51E-05,0.000126123
0.000114918,0.000105381,9.23E-05,0.000139236,0.0001297
7.08E-05,8.30E-05,9.18E-05,9.68E-05,0.000128269
7.63E-05,7.70E-05,0.000136137,0.000133514,0.000128984
6.84E-05,0.000108004,8.85E-05,9.47E-05,0.000128031
8.39E-05,0.000103951,9.44E-05,9.58E-05,0.000125647
0.000100851,0.000112057,9.20E-05,9.63E-05,0.000129938
0.000109434,7.89E-05,9.06E-05,0.000139713,0.000145435
9.04E-05,0.000104904,9.27E-05,9.54E-05,0.000134468
8.37E-05,9.44E-05,9.27E-05,9.73E-05,0.000132084
7.46E-05,7.84E-05,9.16E-05,9.61E-05,0.000129461
8.27E-05,7.49E-05,9.27E-05,0.000136137,0.0001297
8.61E-05,0.000105619,8.99E-05,0.000121832,0.000127316
0.000115156,7.41E-05,0.000111341,9.97E-05,0.000141859
7.65E-05,7.46E-05,0.000110149,9.78E-05,0.00015974
7.46E-05,7.30E-05,9.56E-05,0.000127792,0.000125408
7.70E-05,7.39E-05,9.39E-05,9.80E-05,0.000130177
7.06E-05,0.000126839,9.94E-05,9.61E-05,0.000125885
7.03E-05,8.92E-05,9.66E-05,9.47E-05,0.0001266
7.27E-05,0.00010252,9.70E-05,0.000174522,0.000196218
8.27E-05,0.000118732,9.37E-05,0.000106812,0.000120878
0.000118256,0.000162125,9.39E-05,9.80E-05,0.000140905
7.51E-05,0.000103474,9.23E-05,0.000133038,0.000125885
7.20E-05,7.46E-05,9.42E-05,9.51E-05,0.000121117
8.32E-05,7.63E-05,9.58E-05,9.51E-05,0.000119209
7.25E-05,7.41E-05,9.37E-05,9.49E-05,0.000122547
7.44E-05,7.22E-05,9.44E-05,0.000142574,0.000120878
7.92E-05,7.44E-05,9.44E-05,9.54E-05,0.000118971
7.20E-05,7.37E-05,9.23E-05,0.000133038,0.000118256
7.37E-05,7.37E-05,9.18E-05,0.000119925,0.000118494
0.000103712,9.70E-05,9.35E-05,0.000100136,0.000140429
0.000104904,0.000105143,9.37E-05,9.66E-05,0.000119209
0.000103474,0.000103712,0.000121117,0.000102758,0.000119686
0.000102043,0.000108957,0.000102758,0.000107527,0.000118971
8.23E-05,9.97E-05,9.66E-05,0.000141144,0.000117779
0.00011158,0.000104427,9.47E-05,0.000132799,0.000118732
7.25E-05,8.39E-05,9.32E-05,0.000132084,0.000118256
7.13E-05,0.000110149,9.20E-05,0.000130415,0.000130177
7.87E-05,7.61E-05,0.000115395,0.000133038,0.000121593
7.32E-05,0.000101566,0.000116587,0.000132561,0.000121832
7.01E-05,8.23E-05,9.37E-05,0.000137329,0.000119925
7.68E-05,0.000105619,9.13E-05,0.000129938,0.000119686
7.27E-05,8.63E-05,9.20E-05,0.000132322,0.000119686
6.87E-05,7.58E-05,8.92E-05,0.000133038,0.000119209
8.92E-05,0.000101566,9.01E-05,0.000132084,0.000123739
0.000153303,9.44E-05,9.35E-05,0.00010848,0.000126839
0.00011611,7.82E-05,0.000113964,0.000102758,0.00013113
0.000230551,9.99E-05,9.42E-05,0.000130653,0.000161648
0.000115395,8.44E-05,0.000109196,0.000117302,0.000131369
0.000211954,9.37E-05,0.000134945,9.54E-05,0.000131607
0.000100136,9.23E-05,9.27E-05,0.0001266,0.000125408
0.000115156,0.000114202,0.00015521,9.94E-05,0.000129461
0.000117779,9.70E-05,0.000108719,9.89E-05,0.000156403
0.000113964,9.66E-05,0.000103235,9.61E-05,0.000132084
8.75E-05,9.23E-05,0.000101566,0.000139475,0.000121117
0.00012207,0.000120878,9.58E-05,9.61E-05,0.000130653
7.92E-05,0.000124454,9.73E-05,0.000128984,0.000120401
7.39E-05,8.44E-05,9.49E-05,9.39E-05,0.000121355
7.92E-05,0.000137806,9.27E-05,0.000132561,0.000119686
9.47E-05,0.000102997,9.44E-05,9.49E-05,0.000118732
9.61E-05,0.000131607,9.27E-05,0.000128746,0.000118017
0.000126123,0.000106096,9.47E-05,0.000113726,0.00011754
0.000103951,9.82E-05,9.20E-05,0.000104427,0.000119925
9.56E-05,0.000124216,9.37E-05,9.75E-05,0.000120163
7.87E-05,8.63E-05,9.25E-05,0.00010252,0.000118732
7.56E-05,7.65E-05,9.49E-05,9.61E-05,0.000150442
7.65E-05,7.49E-05,9.20E-05,9.42E-05,0.00012517
9.70E-05,7.70E-05,9.44E-05,9.70E-05,0.00012207
0.00010705,0.000107765,9.23E-05,9.56E-05,0.000121832
0.0001297,7.99E-05,9.32E-05,0.000136375,0.00012064
0.000100613,9.39E-05,0.000116825,9.54E-05,0.000120163
0.000118017,0.000105143,9.94E-05,0.000135899,0.000119925
0.000104189,9.75E-05,9.66E-05,9.47E-05,0.000119925
7.80E-05,0.000106573,9.56E-05,0.000135899,0.000119925
9.25E-05,9.68E-05,9.39E-05,0.000111818,0.000120163
8.96E-05,7.63E-05,9.47E-05,0.000101089,0.00012064
7.34E-05,7.92E-05,9.49E-05,9.99E-05,0.000118971
7.13E-05,7.72E-05,9.37E-05,0.000131369,0.000120401
7.25E-05,0.000131369,9.20E-05,9.49E-05,0.000119448
7.08E-05,0.000112295,9.37E-05,0.000120401,0.000119925
7.27E-05,9.87E-05,9.37E-05,0.000133038,0.000120163
7.27E-05,7.80E-05,9.16E-05,0.000133038,0.000135899
7.13E-05,7.56E-05,9.25E-05,0.000132084,0.000123024
7.32E-05,8.08E-05,9.30E-05,0.00013113,0.000121355
7.41E-05,9.32E-05,9.39E-05,0.000131845,0.000120401
9.61E-05,7.72E-05,9.23E-05,0.000131607,0.00012064
7.49E-05,0.000105143,9.42E-05,0.000132084,0.00012064
7.58E-05,0.000100136,9.30E-05,0.000132084,0.00012064
7.63E-05,8.08E-05,9.16E-05,0.000132084,0.000120401
9.99E-05,8.30E-05,9.18E-05,0.000131845,0.000127792
7.99E-05,0.000101566,0.000116348,0.000131607,0.000123262
9.44E-05,0.000112295,9.92E-05,0.000137806,0.00012064
7.39E-05,0.000101566,9.47E-05,0.000129223,0.000120401
7.75E-05,9.70E-05,9.37E-05,0.000139713,0.000119448
8.42E-05,0.000100374,9.39E-05,0.00010848,0.000119209
7.80E-05,9.47E-05,9.35E-05,9.97E-05,0.000119209
0.000104666,9.94E-05,9.20E-05,9.63E-05,0.000141621
0.000104904,0.000103474,9.25E-05,0.000103712,0.000125408
8.18E-05,9.04E-05,9.35E-05,9.49E-05,0.000121355
8.44E-05,9.08E-05,9.25E-05,9.51E-05,0.000120878
7.94E-05,0.000148773,9.30E-05,0.000136375,0.00012064
0.000122309,8.34E-05,9.23E-05,0.000101089,0.000119686
7.84E-05,7.77E-05,9.25E-05,9.80E-05,0.000121117
9.01E-05,7.65E-05,9.16E-05,9.58E-05,0.00012064
0.000106335,7.49E-05,9.08E-05,9.56E-05,0.0001266
0.000102282,7.39E-05,9.25E-05,9.66E-05,0.000121593
0.000115871,0.00010252,9.06E-05,9.63E-05,0.000120163
8.37E-05,8.75E-05,9.20E-05,9.51E-05,0.000120163
9.08E-05,8.87E-05,9.27E-05,0.000148773,0.000120163
0.000165224,7.75E-05,9.11E-05,0.00011611,0.000121117
0.0001297,7.41E-05,0.000115871,9.82E-05,0.000119209
9.37E-05,7.32E-05,0.000101089,0.000106096,0.000120878
0.000105858,0.000115395,9.42E-05,0.000114202,0.000138044
8.06E-05,8.65E-05,9.32E-05,0.000136852,0.000123739
7.75E-05,7.84E-05,9.32E-05,0.000135422,0.000124216
0.000114441,7.68E-05,9.37E-05,0.000133276,0.000133991
0.00011158,7.51E-05,9.30E-05,0.000102997,0.000122786
0.000114441,0.000104666,9.27E-05,0.000137329,0.000122309
9.27E-05,0.000115156,0.000111818,9.97E-05,0.000121117
8.20E-05,8.96E-05,9.89E-05,0.000141382,0.000119686
9.20E-05,7.84E-05,9.37E-05,9.99E-05,0.000121355
0.000106096,7.77E-05,9.73E-05,9.85E-05,0.000120878
0.000114679,8.65E-05,9.23E-05,0.000126362,0.000121355
7.99E-05,0.000101566,9.37E-05,0.000130177,0.000119209
7.92E-05,8.63E-05,9.37E-05,0.000120401,0.00012064
0.00011754,0.000116348,0.000104666,0.000139475,0.000119925
8.11E-05,9.30E-05,9.25E-05,0.000124693,0.000118971
7.82E-05,7.77E-05,9.18E-05,0.000139475,0.00014329
0.000101328,0.000101089,9.92E-05,0.000134945,0.000126362
8.85E-05,9.37E-05,9.30E-05,0.000132084,0.000145674
7.92E-05,8.89E-05,0.000111341,0.000132561,0.000121832
0.000103235,0.000122786,9.56E-05,0.000132561,0.00012064
0.000115633,9.70E-05,9.30E-05,0.000131845,0.000121117
8.85E-05,7.68E-05,9.37E-05,0.000132561,0.000120163
8.27E-05,7.63E-05,9.30E-05,0.000131369,0.000119448
8.13E-05,8.70E-05,9.30E-05,0.000132799,0.000119686
8.25E-05,9.23E-05,9.35E-05,0.000145674,0.000118971
8.06E-05,7.68E-05,9.32E-05,9.92E-05,0.000120401
0.000110865,7.56E-05,9.08E-05,0.000151157,0.000118256
8.25E-05,0.000108004,9.39E-05,0.000103951,0.000118017
8.27E-05,8.65E-05,9.27E-05,9.58E-05,0.000119686
7.99E-05,9.75E-05,9.20E-05,0.000104189,0.000184774
8.06E-05,8.51E-05,9.18E-05,0.000110388,0.000164032
0.000217199,7.77E-05,0.000103235,0.000108242,0.000133038
0.000137091,7.58E-05,9.70E-05,9.87E-05,0.0001297
0.000100374,8.42E-05,9.42E-05,0.000132561,0.000129938
0.00018239,0.000110149,9.42E-05,9.49E-05,0.000130892
0.000265598,0.000106335,9.32E-05,9.78E-05,0.000122309
8.03E-05,9.18E-05,0.00011754,9.85E-05,0.000144482
7.61E-05,7.75E-05,0.000121593,9.61E-05,0.0001297
8.30E-05,0.000123739,0.000103474,9.47E-05,0.000123739
8.18E-05,9.32E-05,0.000117779,0.000148535,0.000121593
7.53E-05,7.82E-05,9.37E-05,9.51E-05,0.000120878
0.000115395,7.44E-05,9.37E-05,9.73E-05,0.000119925
9.42E-05,7.27E-05,9.30E-05,9.47E-05,0.000121355
9.25E-05,0.000101089,0.000102282,9.61E-05,0.000120163
0.000111818,7.49E-05,0.000101089,0.00010705,0.000131845
9.87E-05,0.000120878,0.000123739,0.00010252,0.000137329
0.000103712,9.23E-05,0.000110388,9.63E-05,0.000123501
7.72E-05,0.000114918,0.000109196,9.63E-05,0.000122786
7.25E-05,9.37E-05,0.000110388,9.82E-05,0.000120401
9.58E-05,7.84E-05,0.000110149,0.000109911,0.000120401
7.92E-05,9.97E-05,0.000109673,0.000100374,0.000119448
7.39E-05,0.000129938,0.000130177,9.75E-05,0.000120401
7.30E-05,0.000101805,0.000109434,9.66E-05,0.000141382
7.06E-05,0.000100613,0.000109911,0.00013566,0.000147104
0.000112057,9.78E-05,0.000108719,9.66E-05,0.000139475
9.37E-05,7.53E-05,0.000109673,9.63E-05,0.00012207
0.000105619,7.61E-05,9.66E-05,9.51E-05,0.00012064
0.000105619,7.53E-05,0.000115156,9.66E-05,0.000121832
0.000114441,7.44E-05,0.00011158,9.58E-05,0.00012064
0.000116587,7.61E-05,0.000109673,0.000137568,0.000123262
0.000103951,7.53E-05,0.000109911,9.61E-05,0.000138521
8.56E-05,7.39E-05,0.000108719,0.000100136,0.000125408
8.32E-05,7.44E-05,0.000109434,9.63E-05,0.000121832
9.75E-05,7.27E-05,0.000100613,9.68E-05,0.000121593
7.61E-05,7.30E-05,9.13E-05,0.000102282,0.000120878
8.51E-05,7.15E-05,9.30E-05,9.47E-05,0.00012064
7.96E-05,0.000100613,9.23E-05,9.49E-05,0.000119925
7.30E-05,7.46E-05,9.27E-05,0.000136852,0.000119925
7.20E-05,7.46E-05,9.39E-05,0.00013566,0.000119686
7.10E-05,7.30E-05,0.000117779,0.000131607,0.000118971
7.15E-05,0.000100851,9.70E-05,0.000131845,0.000134945
0.000139475,8.06E-05,9.32E-05,0.000138044,0.000123024
6.89E-05,7.68E-05,9.44E-05,0.000128508,0.00012207
7.18E-05,7.72E-05,0.00011754,0.000132322,0.000120878
8.87E-05,7.63E-05,0.000100851,0.000130892,0.000120878
0.000129938,7.53E-05,9.23E-05,0.000131607,0.00014329
0.000118494,7.44E-05,9.44E-05,0.00013113,0.000126839
9.16E-05,7.39E-05,9.44E-05,0.000131607,0.00012207
9.99E-05,7.34E-05,9.44E-05,0.000132561,0.00012064
8.75E-05,7.37E-05,9.06E-05,9.56E-05,0.000119925
9.37E-05,8.01E-05,8.96E-05,9.92E-05,0.00012064
9.80E-05,0.000123024,9.23E-05,0.000133514,0.00012064
0.000106096,0.000109196,9.30E-05,0.00012517,0.000119448
9.37E-05,0.000105381,9.06E-05,0.000120401,0.000121355
8.61E-05,0.000109196,9.47E-05,0.000105143,0.00012064
7.46E-05,9.20E-05,9.35E-05,9.66E-05,0.000121117
7.20E-05,7.75E-05,9.18E-05,9.70E-05,0.000119448
7.20E-05,7.49E-05,9.42E-05,0.000137806,0.000119686
6.91E-05,8.32E-05,9.42E-05,0.000135422,0.000118971
9.32E-05,0.000120401,9.06E-05,0.000131845,0.000134706
7.94E-05,8.25E-05,9.39E-05,0.000132561,0.00012517
9.47E-05,7.75E-05,9.06E-05,0.000131607,0.00012207
8.70E-05,0.000113726,9.13E-05,0.000132084,0.000121117
0.000115156,0.000114202,0.000114441,0.000131845,0.000121593
0.000102758,0.000125885,9.92E-05,0.00013113,0.000120401
0.000103712,0.00011301,9.32E-05,0.000132084,0.000120163
9.44E-05,8.20E-05,9.49E-05,0.000131369,0.00012064
0.000112534,7.80E-05,9.13E-05,0.000132799,0.000120163
0.000109434,0.000113487,9.44E-05,0.00011158,0.000118971
0.000112534,7.56E-05,9.16E-05,0.000101328,0.000118494
7.96E-05,7.39E-05,9.04E-05,9.92E-05,0.000120878
8.37E-05,0.000107765,9.06E-05,9.78E-05,0.00012064
8.39E-05,9.51E-05,0.000188828,9.66E-05,0.000118732
8.94E-05,0.000112057,9.42E-05,9.66E-05,0.000119686
9.68E-05,9.85E-05,9.42E-05,9.63E-05,0.000146866
7.68E-05,7.72E-05,9.20E-05,9.68E-05,0.000130415
7.18E-05,9.42E-05,9.18E-05,9.61E-05,0.000123978
8.34E-05,0.000112057,9.63E-05,0.000139713,0.000124454
8.92E-05,0.000150442,9.20E-05,9.56E-05,0.000122309
7.51E-05,9.75E-05,9.04E-05,9.58E-05,0.000124454
7.27E-05,0.00010705,8.99E-05,9.58E-05,0.000122309
7.27E-05,0.000105143,9.11E-05,0.000102282,0.000121117
0.000150681,9.01E-05,0.000107765,9.54E-05,0.000121593
8.39E-05,7.75E-05,0.000108957,9.51E-05,0.000122547
9.61E-05,9.44E-05,9.32E-05,0.000102043,0.000140667
8.46E-05,0.000104189,9.37E-05,9.70E-05,0.0001266
0.000121832,0.00011158,9.13E-05,0.000126839,0.0001266
8.70E-05,0.000115633,9.16E-05,0.000104666,0.000146389
7.63E-05,9.30E-05,8.96E-05,9.80E-05,0.000135899
7.39E-05,9.37E-05,9.16E-05,9.80E-05,0.000129938
9.82E-05,8.34E-05,9.06E-05,9.66E-05,0.000144482
0.000104427,0.000113964,9.06E-05,9.61E-05,0.000130892
9.35E-05,0.000101566,9.18E-05,9.61E-05,0.000126839
8.92E-05,0.00010848,9.13E-05,0.000103235,0.000125408
7.49E-05,0.000125647,9.08E-05,9.51E-05,0.000123501
7.41E-05,0.000105858,9.01E-05,0.000136137,0.000287056
7.18E-05,7.82E-05,0.000101566,9.42E-05,0.00014472
7.30E-05,9.73E-05,9.61E-05,9.61E-05,0.000141382
7.22E-05,0.000115395,0.000146866,9.42E-05,0.000130177
7.49E-05,8.32E-05,0.000112295,9.68E-05,0.000130653
0.000111341,8.25E-05,9.66E-05,9.56E-05,0.000131607
7.30E-05,9.56E-05,9.32E-05,0.000141144,0.000144243
7.70E-05,8.63E-05,0.000123501,0.000118017,0.000133038
9.58E-05,8.92E-05,9.66E-05,0.00010252,0.000131369
7.51E-05,0.00010252,9.25E-05,0.000106812,0.000130415
